workerid,rt,color_other,color_target,n_total,target_quantifier,response,n_target,slide_number_in_experiment,count,colorblind,enjoyment,gender,age,comments,languages,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes,Answer.country_of_birth,Answer.country_of_residence,Answer.native_language,Answer.father_country_of_birth,Answer.mother_country_of_birth,Answer.childhood_language,Answer.preferred_language
8,21250,white,black,10,two,[u'@\u0926\u094b@ \u092c\u093f\u0902\u0926\u0941 \u0915\u093e\u0932\u0947 \u0939\u0948\u0902'],2,11,english,no,2,Male,23,,,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3H8DHMCCWAJ2FKG4Q5AK1WW3YD8DKA,8,Submitted,Fr Jul 14 21:14:44 MESZ 2017,Do Jul 13 21:01:04 MESZ 2017,Do Jul 13 21:14:44 MESZ 2017,,,,,,[],{},13.525716666666666,"""India""","""India""","""Hindi""","""India""","""India""","""Hindi""","""English"""
8,20500,black,white,100,almost all,[u'@\u0932\u0917\u092d\u0917 \u0938\u092d\u0940@ \u092c\u093f\u0902\u0926\u0941 \u0938\u095e\u0947\u0926 \u0939\u0948\u0902'],90,12,english,no,2,Male,23,,,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3H8DHMCCWAJ2FKG4Q5AK1WW3YD8DKA,8,Submitted,Fr Jul 14 21:14:44 MESZ 2017,Do Jul 13 21:01:04 MESZ 2017,Do Jul 13 21:14:44 MESZ 2017,,,,,,[],{},13.525716666666666,"""India""","""India""","""Hindi""","""India""","""India""","""Hindi""","""English"""
8,22759,black,white,10,a few,[u'@\u0925\u094b\u095c\u0947@ \u092c\u093f\u0902\u0926\u0941 \u0938\u095e\u0947\u0926 \u0939\u0948'],3,13,english,no,2,Male,23,,,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3H8DHMCCWAJ2FKG4Q5AK1WW3YD8DKA,8,Submitted,Fr Jul 14 21:14:44 MESZ 2017,Do Jul 13 21:01:04 MESZ 2017,Do Jul 13 21:14:44 MESZ 2017,,,,,,[],{},13.525716666666666,"""India""","""India""","""Hindi""","""India""","""India""","""Hindi""","""English"""
8,20828,black,white,10,half,[u'@\u0906\u0927\u0947@ \u092c\u093f\u0902\u0926\u0941 \u0938\u095e\u0947\u0926 \u0939\u0948'],5,14,english,no,2,Male,23,,,Yes,3,Windows,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3H8DHMCCWAJ2FKG4Q5AK1WW3YD8DKA,8,Submitted,Fr Jul 14 21:14:44 MESZ 2017,Do Jul 13 21:01:04 MESZ 2017,Do Jul 13 21:14:44 MESZ 2017,,,,,,[],{},13.525716666666666,"""India""","""India""","""Hindi""","""India""","""India""","""Hindi""","""English"""
9,139821,black,white,100,some,"[u'@Most@ of the dots are black.', u'@Some@ of the dots are white.']",25,5,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,23887,white,black,10,two,[u'@eight@ of the dots are white.'],2,6,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,16988,black,white,100,almost all,[u'@Most@ of the dots are white.'],90,7,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,15499,black,white,100,all,[u'@All@ of the dots are white.'],100,8,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,16282,white,black,100,many,[u'@Most@ of the dots are black.'],65,9,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,18901,white,black,10,none,[u'@All@ dots are white.'],0,10,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,34337,white,black,10,half,[u'@five@ dots are white.'],5,11,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,14744,black,white,100,most,[u'@Most@ of the dots are white.'],75,12,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,18593,black,white,10,a few,[u'@Most@ of the dots are black.'],3,13,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
9,15989,white,black,25,less than half,[u'@Most@ of the dots are white.'],8,14,Hindi,no,2,Male,44,,"Tamil, English",Yes,3,Windows,900,1600,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3IOEN3P9S8R1OAF388WOQBQC8LM164,9,Submitted,Fr Jul 14 21:14:57 MESZ 2017,Do Jul 13 21:07:34 MESZ 2017,Do Jul 13 21:14:57 MESZ 2017,,,,,,[],{},7.276583333333333,"""India""","""India""","""English""","""India""","""India""","""Tamil""","""English"""
10,45400,white,black,10,half,"[u'@metade@ dos pontos s\xe3o pretos.', u'@meia-parte@ dos pontos s\xe3o pretos.']",5,5,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,32578,white,black,25,less than half,"[u'@menos que a metade@ dos pontos s\xe3o pretos.', u'@a minoria@ dos pontos s\xe3o pretos.']",8,6,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,31609,black,white,10,two,"[u'@dois@ dos pontos s\xe3o brancos.', u'@uma dupla@ de pontos s\xe3o brancos.', u'@um par@ de pontos s\xe3o brancos.']",2,7,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,9376,black,white,100,all,[u'@todos@ os pontos s\xe3o brancos.'],100,8,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,8914,white,black,100,almost all,[u'@quase todos@ os pontos s\xe3o pretos'],90,9,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,9776,black,white,10,a few,[u'@alguns@ dos pontos s\xe3o brancos'],3,10,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,10122,white,black,10,none,[u'@nenhum@ dos pontos s\xe3o pretos'],0,11,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,8465,black,white,100,most,[u'@a maioria@ dos pontos s\xe3o brancos.'],75,12,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,6311,black,white,100,some,[u'@alguns@ dos pontos s\xe3o brancos'],25,13,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
10,16168,white,black,100,many,"[u'@muito@ dos pontos s\xe3o pretos', u'@v\xe1rios@ dos pontos s\xe3o pretos']",65,14,Portuguese,no,1,Male,24,,English,Yes,3,Linux,768,1366,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3YGXWBAF71P7WQLN5HSTA9PPGR74CC,10,Submitted,Fr Jul 14 21:15:05 MESZ 2017,Do Jul 13 21:10:58 MESZ 2017,Do Jul 13 21:15:05 MESZ 2017,,,,,,[],{},4.081683333333333,"""Brazil""","""Brazil""","""Portuguese""","""Brazil""","""Brazil""","""Portuguese""","""Portuguese"""
11,102956,white,black,10,half,"[u'@h\xe4lften@ av prickarna \xe4r svarta.', u'@h\xe4lften@ av punkterna \xe4r svarta.']",5,5,Swedish,no,2,Male,30,,English,Yes,4,Linux,640,360,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3AZHRG4CU5S2K273TNUQ53VIT2E30X,11,Submitted,Fr Jul 14 21:15:24 MESZ 2017,Do Jul 13 21:05:37 MESZ 2017,Do Jul 13 21:15:24 MESZ 2017,,,,,,[],{},9.708183333333332,"""Sweden""","""Sweden""","""Swedish""","""Sweden""","""Sweden""","""Swedish""","""Swedish"""
11,58611,white,black,10,none,[u'@ingen@ av punkterna \xe4r svarta.'],0,6,Swedish,no,2,Male,30,,English,Yes,4,Linux,640,360,Chrome,3LB1BGHFL241TU3OQ86OROXGUW0YTN,3BENJTNX753NEGOPJBZ6NCJDFM81SR,Language study,A 10-minute language study for non-native English speakers in the form of translation tasks,language research translation tuebingen fun cognitive science university,$0.50,Do Jul 13 20:46:00 MESZ 2017,30,0,0,0,Reviewable,NotReviewed,1 cond,1800,86400,Sa Aug 12 20:46:00 MESZ 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3LB1BGHFL241TU3OQ86OROXGUW0YTN,3AZHRG4CU5S2K273TNUQ53VIT2E30X,11,Submitted,Fr Jul 14 21:15:24 MESZ 2017,Do Jul 13 21:05:37 MESZ 2017,Do Jul 13 21:15:24 MESZ 2017,,,,,,[],{},9.708183333333332,"""Sweden""","""Sweden""","""Swedish""","""Sweden""","""Sweden""","""Swedish""","""Swedish"""
